food;water;days;money
204;218;14;10870
234;243;14;10445
234;243;14;10445
261;266;14;10010
144;168;14;11720
201;216;14;10910
132;158;14;11890
219;231;14;10655
228;238;14;10530
168;188;14;11380
222;233;14;10615
204;218;14;10870
190;208;15;11060
192;208;14;11040
243;251;14;10310
240;248;14;10320
231;241;14;10485
160;183;15;11485
180;198;14;11210
216;228;14;10700
192;208;14;11040
174;193;14;11295
198;213;14;10955
198;213;14;10955
183;201;14;11165
201;216;14;10910
162;183;14;11465
192;208;14;11040
225;236;14;10570
174;193;14;11295
162;183;14;11465
204;218;14;10870
156;178;14;11550
198;213;14;10955
198;213;14;10955
150;173;14;11635
198;213;14;10955
234;243;14;10445
210;223;14;10785
218;233;16;10655
192;208;14;11040
228;238;14;10530
222;233;14;10615
228;238;14;10530
195;211;14;10995
225;236;14;10570
180;198;14;11210
214;228;15;10720
174;193;14;11295
186;203;14;11125
204;218;14;10870
204;218;14;10870
174;193;14;11295
204;218;14;10870
210;223;14;10785
192;208;14;11040
204;218;14;10870
220;233;15;10635
240;248;14;10320
210;223;14;10785
196;213;15;10975
246;253;14;10250
156;178;14;11550
202;218;15;10890
180;198;14;11210
208;223;15;10805
186;203;14;11125
192;208;14;11040
210;223;14;10785
240;248;14;10320
210;223;14;10785
186;203;14;11125
204;218;14;10870
162;183;14;11465
212;228;16;10740
230;243;16;10485
264;273;17;9975
243;251;14;10310
180;198;14;11210
216;228;14;10700
150;173;14;11635
226;238;15;10550
162;183;14;11465
186;203;14;11125
160;183;15;11485
192;208;14;11040
228;238;14;10530
162;183;14;11465
174;193;14;11295
192;208;14;11040
243;251;14;10250
213;226;14;10740
174;193;14;11295
204;218;14;10870
168;188;14;11380
196;213;15;10975
207;221;14;10825
166;188;15;11400
208;223;15;10805
220;233;15;10635
156;178;14;11550
192;208;14;11040
174;193;14;11295
204;218;14;10870
195;211;14;10995
184;203;15;11145
189;206;14;11080
230;243;16;10485
180;198;14;11210
253;261;15;9985
210;223;14;10785
186;203;14;11125
237;246;14;10380
172;193;15;11315
192;208;14;11040
160;183;15;11485
204;218;14;10870
234;243;14;10445
246;253;14;10190
214;228;15;10720
189;206;14;11080
246;253;14;10190
198;213;14;10955
208;223;15;10805
186;203;14;11125
186;203;14;11125
222;233;14;10615
192;208;14;11040
168;188;14;11380
184;203;15;11145
222;233;14;10615
202;218;15;10890
162;183;14;11465
174;193;14;11295
228;238;14;10530
180;198;14;11210
229;241;15;10505
217;231;15;10675
211;226;15;10760
144;168;14;11720
198;213;14;10955
246;253;14;10190
180;198;14;11210
220;233;15;10635
162;183;14;11465
202;218;15;10890
210;223;14;10785
202;218;15;10890
208;223;15;10805
222;233;14;10615
168;188;14;11380
196;213;15;10975
210;223;14;10785
156;178;14;11550
198;213;14;10955
234;243;14;10445
210;223;14;10785
210;223;14;10785
195;211;14;10995
230;243;16;10485
201;216;14;10910
204;218;14;10870
253;261;15;9985
235;246;15;10405
178;198;15;11230
198;213;14;10955
186;203;14;11125
154;178;15;11570
226;238;15;10550
223;236;15;10590
180;198;14;11210
204;218;14;10870
198;213;14;10955
190;208;15;11060
244;253;15;10275
222;233;14;10615
178;198;15;11230
180;198;14;11210
180;198;14;11210
198;213;14;10955
216;228;14;10700
192;208;14;11040
172;193;15;11315
186;203;14;11125
198;213;14;10955
186;203;14;11125
198;213;14;10955
220;233;15;10635
150;173;14;11635
216;228;14;10700
231;241;14;10485
180;198;14;11210
216;228;14;10700
210;223;14;10785
202;218;15;10890
156;178;14;11550
234;243;14;10445
162;183;14;11465
178;198;15;11230
146;173;16;11675
208;223;15;10805
214;228;15;10720
220;233;15;10635
216;228;14;10700
210;223;14;10785
232;243;15;10465
204;218;14;10870
262;268;15;9975
226;238;15;10550
186;203;14;11125
150;173;14;11635
186;203;14;11125
210;223;14;10785
168;188;14;11380
204;218;14;10870
168;188;14;11380
177;196;14;11250
172;193;15;11315
204;218;14;10870
150;173;14;11635
150;173;14;11635
210;223;14;10785
156;178;14;11550
228;239;14;10525
186;203;14;11125
248;258;16;10210
190;208;15;11060
204;218;14;10870
150;173;14;11635
204;218;14;10870
156;178;14;11550
207;221;14;10825
208;223;15;10805
162;183;14;11465
192;208;14;11040
234;243;14;10445
189;206;14;11080
162;183;14;11465
228;238;14;10530
199;216;15;10930
219;231;14;10655
252;263;17;10160
162;183;14;11465
230;243;16;10485
168;188;14;11380
230;243;16;10485
199;216;15;10930
250;258;15;10110
184;203;15;11145
178;198;15;11230
192;208;14;11040
186;203;14;11125
249;256;14;10170
150;173;14;11635
162;183;14;11465
190;208;15;11060
178;198;15;11230
168;188;14;11380
180;198;14;11210
190;208;15;11060
192;208;14;11040
138;163;14;11805
198;213;14;10955
186;203;14;11125
201;216;14;10910
192;208;14;11040
216;228;14;10700
195;211;14;10995
237;246;14;10380
234;243;14;10445
216;233;17;10675
226;238;15;10550
162;183;14;11465
234;243;14;10445
130;158;15;11910
228;238;14;10530
148;173;15;11655
232;243;15;10465
162;183;14;11465
198;213;14;10955
228;238;14;10530
210;223;14;10785
138;163;14;11805
174;193;14;11295
246;253;14;10190
180;198;14;11210
168;188;14;11380
180;198;14;11210
210;223;14;10785
232;243;15;10465
158;183;16;11505
196;213;15;10975
222;233;14;10615
205;221;15;10845
226;238;15;10550
172;193;15;11315
165;186;14;11420
168;188;14;11380
226;238;15;10550
206;223;16;10825
208;223;15;10805
222;233;14;10615
198;213;14;10955
216;228;14;10700
163;186;15;11440
190;208;15;11060
172;193;15;11315
195;211;14;10995
168;188;14;11380
192;208;14;11040
183;201;14;11165
210;223;14;10785
176;198;16;11250
205;221;15;10845
186;203;14;11125
204;218;14;10870
225;236;14;10570
180;198;14;11210
238;248;15;10345
168;188;14;11380
198;213;14;10955
186;203;14;11125
176;198;16;11250
193;211;15;11015
198;213;14;10955
210;223;14;10785
222;233;14;10615
252;258;14;10070
168;188;14;11380
192;208;14;11040
210;223;14;10785
214;228;15;10720
234;243;14;10445
198;213;14;10955
204;218;14;10870
192;208;14;11040
222;233;14;10615
174;193;14;11295
225;236;14;10570
255;261;14;10140
162;183;14;11465
184;203;15;11145
162;183;14;11465
213;226;14;10740
186;203;14;11125
213;226;14;10740
150;173;14;11635
186;203;14;11125
200;218;16;10910
196;213;15;10975
174;193;14;11295
240;248;14;10320
216;228;14;10700
148;173;15;11655
204;218;14;10870
204;218;14;10870
228;238;14;10530
160;183;15;11485
183;201;14;11165
216;228;14;10700
174;193;14;11295
201;216;14;10910
240;248;14;10320
216;228;14;10700
202;218;15;10890
192;208;14;11040
186;203;14;11125
183;201;14;11165
232;243;15;10465
186;203;14;11125
168;188;14;11380
214;228;15;10720
192;208;14;11040
228;238;14;10530
216;228;14;10700
162;183;14;11465
180;198;14;11210
186;203;14;11125
192;208;14;11040
172;193;15;11315
156;178;14;11550
190;208;15;11060
180;198;14;11210
240;248;14;10320
160;183;15;11485
183;201;14;11165
255;261;14;10110
210;223;14;10785
204;218;14;10870
204;218;14;10870
204;218;14;10870
232;243;15;10465
168;188;14;11380
228;238;14;10530
168;188;14;11380
174;193;14;11295
192;208;14;11040
172;193;15;11315
228;238;14;10530
228;238;14;10530
154;178;15;11570
216;228;14;10700
210;223;14;10785
142;168;15;11740
180;198;14;11210
208;223;15;10805
214;228;15;10720
218;233;16;10655
243;251;14;10250
162;183;14;11465
225;236;14;10570
186;203;14;11125
222;233;14;10615
156;178;14;11550
192;208;14;11040
168;188;14;11380
178;198;15;11230
212;228;16;10740
196;213;15;10975
222;233;14;10615
214;228;15;10720
162;183;14;11465
198;213;14;10955
210;223;14;10785
192;208;14;11040
150;173;14;11635
202;218;15;10890
192;208;14;11040
186;203;14;11125
150;173;14;11635
198;213;14;10955
216;228;14;10700
198;213;14;10955
223;236;15;10590
192;208;14;11040
216;228;14;10700
162;183;14;11465
162;183;14;11465
208;223;15;10805
246;254;14;10180
244;253;15;10275
174;193;14;11295
186;203;14;11125
214;228;15;10720
174;193;14;11295
174;193;14;11295
211;226;15;10760
184;203;15;11145
165;186;14;11420
168;188;14;11380
172;193;15;11315
210;223;14;10785
244;253;15;10275
238;248;15;10345
150;173;14;11635
234;243;14;10445
228;238;14;10530
204;223;17;10845
178;198;15;11230
204;218;14;10870
226;238;15;10550
176;198;16;11250
198;213;14;10955
144;168;14;11720
228;238;14;10530
198;213;14;10955
217;231;15;10675
172;193;15;11315
184;203;15;11145
210;223;14;10785
217;231;15;10675
226;238;15;10550
216;228;14;10700
138;163;14;11805
186;203;14;11125
210;223;14;10785
192;208;14;11040
168;188;14;11380
214;228;15;10720
234;243;14;10445
210;223;14;10785
186;203;14;11125
250;258;15;10110
178;198;15;11230
202;218;15;10890
196;213;15;10975
192;208;14;11040
216;228;14;10700
186;203;14;11125
193;211;15;11015
192;208;14;11040
216;233;17;10675
162;183;14;11465
246;253;14;10190
234;243;14;10445
204;218;14;10870
180;198;14;11210
223;236;15;10590
233;246;16;10430
150;173;14;11635
210;223;14;10785
195;211;14;10995
174;193;14;11295
231;241;14;10485
190;208;15;11060
192;208;14;11040
174;193;14;11295
195;211;14;10995
222;233;14;10615
210;223;14;10785
222;233;14;10615
232;243;15;10465
204;218;14;10870
186;203;14;11125
199;216;15;10930
174;193;14;11295
183;201;14;11165
138;163;14;11805
247;256;15;10210
189;206;14;11080
174;193;14;11295
162;183;14;11465
198;213;14;10955
220;233;15;10635
150;173;14;11635
214;228;15;10720
156;178;14;11550
192;208;14;11040
213;226;14;10740
144;168;14;11720
230;243;16;10485
210;223;14;10785
168;188;14;11380
180;198;14;11210
223;236;15;10590
234;243;14;10445
210;223;14;10785
162;183;14;11465
220;233;15;10635
224;238;16;10570
198;213;14;10955
192;208;14;11040
192;208;14;11040
240;248;14;10320
162;183;14;11465
192;208;14;11040
132;158;14;11890
236;248;16;10370
229;241;15;10505
169;191;15;11355
246;253;14;10250
184;203;15;11145
174;193;14;11295
238;248;15;10345
228;238;14;10530
150;173;14;11635
186;203;14;11125
240;248;14;10320
150;173;14;11635
240;248;14;10320
166;188;15;11400
176;198;16;11250
190;208;15;11060
178;198;15;11230
198;213;14;10955
234;243;14;10445
192;208;14;11040
216;228;14;10700
186;203;14;11125
198;213;14;10955
260;268;16;10010
228;243;17;10505
198;213;14;10955
226;238;15;10550
184;203;15;11145
160;183;15;11485
174;193;14;11295
198;213;14;10955
196;213;15;10975
174;193;14;11295
201;216;14;10910
240;248;14;10320
144;168;14;11720
174;193;14;11295
256;263;15;10105
210;223;14;10785
252;258;14;10070
222;233;14;10615
234;243;14;10445
216;228;14;10700
192;208;14;11040
196;213;15;10975
195;211;14;10995
234;243;14;10445
244;253;15;10275
210;223;14;10785
198;213;14;10955
222;233;14;10615
162;183;14;11465
159;181;14;11505
218;233;16;10655
246;253;14;10190
228;243;17;10505
208;223;15;10805
175;196;15;11270
214;228;15;10720
186;203;14;11125
150;173;14;11635
196;213;15;10975
180;198;14;11210
231;241;14;10485
217;231;15;10675
243;251;14;10250
186;204;14;11120
226;238;15;10550
228;238;14;10530
250;258;15;10145
190;208;15;11060
186;203;14;11125
210;223;14;10785
174;193;14;11295
192;208;14;11040
244;254;15;10205
208;223;15;10805
234;243;14;10445
196;213;15;10975
144;168;14;11720
207;221;14;10825
236;248;16;10370
150;173;14;11635
194;213;16;10995
256;263;15;10065
202;218;15;10890
147;171;14;11675
198;213;14;10955
184;203;15;11145
236;248;16;10370
192;208;14;11040
220;233;15;10635
240;248;14;10320
190;208;15;11060
237;246;14;10380
186;203;14;11125
219;231;14;10655
162;183;14;11465
162;183;14;11465
195;211;14;10995
192;208;14;11040
180;198;14;11210
198;213;14;10955
204;218;14;10870
171;191;14;11335
132;158;14;11890
256;263;15;10105
198;213;14;10955
232;243;15;10465
186;203;14;11125
162;183;14;11465
216;228;14;10700
232;243;15;10465
222;233;14;10615
177;196;14;11250
180;198;14;11210
186;203;14;11125
204;218;14;10870
204;218;14;10870
144;168;14;11720
184;203;15;11145
174;193;14;11295
180;198;14;11210
186;203;14;11125
174;193;14;11295
201;216;14;10910
206;223;16;10825
222;233;14;10615
236;248;16;10370
224;238;16;10570
198;213;14;10955
150;173;14;11635
168;188;14;11380
174;193;14;11295
174;193;14;11295
216;228;14;10700
211;226;15;10760
220;233;15;10635
198;213;14;10955
150;173;14;11635
184;203;15;11145
174;193;14;11295
210;223;14;10785
172;193;15;11315
174;193;14;11295
222;233;14;10615
216;228;14;10700
228;238;14;10530
186;203;14;11125
196;213;15;10975
150;173;14;11635
180;198;14;11210
162;183;14;11465
216;228;14;10700
222;233;14;10615
174;193;14;11295
220;233;15;10635
222;233;14;10615
247;256;15;10240
210;223;14;10785
210;223;14;10785
196;213;15;10975
190;208;15;11060
225;236;14;10570
186;203;14;11125
158;183;16;11505
232;243;15;10465
194;213;16;10995
213;226;14;10740
126;153;14;11975
204;218;14;10870
172;193;15;11315
226;238;15;10550
228;238;14;10530
174;193;14;11295
226;238;15;10550
150;173;14;11635
216;228;14;10700
162;183;14;11465
208;223;15;10805
166;188;15;11400
232;243;15;10465
192;208;14;11040
186;203;14;11125
178;198;15;11230
219;231;14;10655
162;183;14;11465
243;251;14;10310
184;203;15;11145
172;193;15;11315
219;231;14;10655
208;223;15;10805
180;198;14;11210
160;183;15;11485
178;198;15;11230
186;203;14;11125
120;148;14;12060
244;253;15;10215
219;231;14;10655
186;203;14;11125
180;198;14;11210
186;203;14;11125
171;191;14;11335
190;208;15;11060
204;218;14;10870
210;223;14;10785
227;241;16;10525
198;213;14;10955
187;206;15;11100
216;228;14;10700
178;198;15;11230
234;243;14;10445
202;218;15;10890
214;228;15;10720
180;198;14;11210
232;243;15;10465
210;223;14;10785
204;218;14;10870
186;203;14;11125
242;253;16;10240
216;228;14;10700
150;173;14;11635
174;193;14;11295
213;226;14;10740
214;228;15;10720
194;213;16;10995
192;208;14;11040
154;178;15;11570
